-1.51787, 0.87789, 0.789346
-1.54141, 0.860734, 0.809088
-1.55014, 0.833806, 0.786774
-1.53885, 0.807944, 0.73323
-1.51332, 0.794312, 0.796361
-1.48361, 0.792432, 0.780292
-1.45362, 0.791696, 0.7304
-1.42538, 0.78249, 0.726907
-1.40575, 0.761366, 0.754736
-1.40356, 0.733274, 0.80288
-1.42068, 0.710643, 0.850209
-1.44854, 0.701743, 0.783924
-1.47845, 0.701923, 0.832343
-1.50833, 0.699495, 0.846792
-1.53496, 0.686889, 0.89399
-1.55017, 0.66272, 0.862037
-1.54619, 0.634862, 0.914689
-1.52465, 0.61603, 0.901195
-1.49561, 0.610707, 0.829467
-1.46563, 0.611048, 0.805293
-1.43623, 0.60565, 0.855265
-1.41235, 0.58888, 0.793535
-1.40291, 0.56216, 0.817801
-1.41347, 0.536013, 0.883018
-1.43868, 0.521896, 0.908364
-1.46836, 0.519933, 0.93939
-1.49836, 0.519756, 0.885266
-1.52691, 0.511452, 0.91694
-1.54745, 0.491146, 0.882168
-1.55101, 0.463178, 0.950503
-1.53501, 0.439783, 0.966576
-1.50755, 0.429863, 0.914899
-1.47765, 0.429537, 0.846411
-1.44777, 0.42718, 0.823824
-1.42092, 0.414929, 0.85702
-1.40513, 0.391084, 0.859796
-1.40833, 0.363125, 0.91439
-1.42937, 0.343802, 0.854309
-1.45831, 0.338187, 0.840383
-1.48828, 0.338881, 0.937446
-1.51783, 0.334302, 0.898481
-1.54238, 0.318427, 0.866472
-1.55307, 0.292148, 0.843406
-1.54381, 0.26553, 0.905035
-1.51925, 0.250396, 0.840406
-1.48966, 0.247693, 0.811506
-1.45966, 0.247409, 0.81188
-1.431, 0.239383, 0.800904
-1.41001, 0.219471, 0.833471
-1.40569, 0.191593, 0.799659
-1.42105, 0.167805, 0.755046
-1.44828, 0.15744, 0.785823
-1.47816, 0.157214, 0.80781
-1.50811, 0.155555, 0.850695
-1.53539, 0.14422, 0.786883
-1.55225, 0.121057, 0.755873
-1.55043, 0.0929727, 0.806699
-1.53033, 0.0727309, 0.755928
-1.50163, 0.0661897, 0.798296
-1.47167, 0.0665195, 0.773366
-1.44207, 0.0621068, 0.774611
-1.41723, 0.0466039, 0.74663
-1.40586, 0.0205735, 0.725824
-1.41437, -0.00627994, 0.684144
-1.43857, -0.021904, 0.672213
-1.46811, -0.0247418, 0.69595
-1.49811, -0.0245237, 0.747426
-1.52703, -0.0316812, 0.732728
-1.54886, -0.0507419, 0.635497
-1.55453, -0.0783982, 0.689503
-1.54035, -0.102875, 0.656436
-1.51358, -0.114269, 0.662965
-1.48374, -0.115108, 0.641387
-1.45379, -0.116733, 0.680185
-1.40892, -0.150562, 0.6532
-1.40996, -0.178691, 0.584737
-1.42952, -0.199403, 0.615407
-1.45809, -0.206276, 0.556627
-1.48804, -0.205702, 0.547081
-1.51776, -0.209343, 0.561757
-1.54321, -0.223916, 0.537269
-1.55578, -0.249426, 0.536021
-1.52514, -0.293276, 0.577973
-1.49573, -0.296922, 0.568871
-1.46573, -0.296869, 0.521599
-1.43672, -0.303792, 0.510673
-1.41449, -0.322457, 0.517928
-1.40807, -0.349973, 0.586146
-1.42157, -0.374804, 0.491609
-1.44808, -0.386662, 0.541437
-1.4779, -0.387506, 0.495479
-1.50788, -0.388487, 0.484881
-1.53573, -0.398602, 0.49646
-1.55412, -0.420688, 0.514618
-1.55447, -0.448841, 0.543378
-1.53593, -0.470416, 0.551718
-1.50765, -0.478244, 0.499221
-1.47771, -0.478092, 0.538599
-1.44796, -0.481618, 0.569326
-1.42224, -0.4958, 0.48443
-1.40903, -0.521027, 0.539433
-1.41543, -0.548439, 0.505457
-1.43847, -0.565564, 0.559271
-1.46782, -0.569438, 0.545448
-1.49781, -0.568941, 0.473482
-1.52703, -0.575033, 0.527849
-1.55003, -0.592823, 0.519304
-1.55776, -0.620026, 0.509214
-1.5455, -0.645462, 0.48686
-1.51953, -0.658351, 0.495219
-1.48977, -0.65986, 0.536547
-1.45978, -0.660862, 0.538147
-1.43179, -0.670677, 0.489531
-1.41288, -0.692383, 0.524207
-1.41175, -0.720526, 0.496188
-1.4297, -0.742545, 0.521802
-1.45783, -0.75074, 0.531036
-1.48776, -0.750402, 0.4892
-1.51759, -0.753205, 0.543442
-1.54386, -0.766455, 0.487305
-1.55822, -0.791091, 0.460927
-1.55317, -0.818779, 0.55007
-1.53096, -0.83689, 0.523457
-1.50178, -0.841638, 0.477062
-1.4718, -0.841363, 0.489673
-1.44251, -0.847267, 0.501735
-1.41915, -0.864666, 0.547589
-1.4107, -0.891682, 0.519898
-1.42225, -0.917427, 0.470466
-1.44792, -0.930796, 0.553222
-1.47765, -0.932363, 0.539352
-1.50765, -0.932778, 0.538649
-1.53599, -0.941676, 0.513959
-1.55584, -0.962584, 0.543973
-1.55835, -0.990651, 0.550924
-1.54148, -1.01347, 0.515987
-1.51372, -1.02267, 0.473013
-1.4838, -1.02281, 0.502935
-1.45395, -1.02555, 0.494453
-1.42746, -1.03843, 0.514014
-1.41249, -1.06276, 0.458608
-1.41676, -1.09058, 0.498715
-1.43849, -1.10918, 0.505982
-1.46758, -1.1142, 0.520504
-1.49756, -1.11354, 0.526615
-1.52702, -1.11862, 0.457054
-1.55108, -1.13513, 0.52456
-1.5608, -1.16175, 0.50483
-1.55054, -1.18801, 0.525782
-1.52548, -1.2024, 0.512473
-1.49583, -1.20468, 0.479998
-1.46583, -1.20518, 0.526273
-1.43737, -1.21378, 0.471346
-1.41704, -1.2343, 0.49488
-1.41376, -1.2623, 0.485257
-1.43, -1.28553, 0.53564
-1.45756, -1.29516, 0.518867
-1.48746, -1.29517, 0.445328
-1.51738, -1.29721, 0.464573
-1.54435, -1.30917, 0.471026
-1.56041, -1.33284, 0.507917
-1.55752, -1.36083, 0.539723
-1.53669, -1.38038, 0.533087
-1.50781, -1.38631, 0.531694
-1.47784, -1.38594, 0.457213
-1.44833, -1.39083, 0.522989
-1.42395, -1.40695, 0.520322
-1.41353, -1.43334, 0.440494
-1.42306, -1.45986, 0.521866
-1.44777, -1.47474, 0.44207
-1.47739, -1.47714, 0.51914
-1.50739, -1.4771, 0.533788
-1.53614, -1.48481, 0.463489
-1.55734, -1.50449, 0.446255
-1.56197, -1.53232, 0.451385
-1.54688, -1.55628, 0.50504
-1.51976, -1.56694, 0.526083
-1.48988, -1.56749, 0.519547
-1.45996, -1.56946, 0.468436
-1.43279, -1.58108, 0.492483
-1.41617, -1.60441, 0.510622
-1.41828, -1.63248, 0.515995
-1.43859, -1.65251, 0.446275
-1.46735, -1.65875, 0.533375
-1.49731, -1.65811, 0.501031
-1.52695, -1.6622, 0.472257
-1.55196, -1.67743, 0.447353
-1.56361, -1.70334, 0.518772
-1.5554, -1.73028, 0.495052
-1.53138, -1.74617, 0.530457
-1.50187, -1.74933, 0.539351
-1.47187, -1.74942, 0.539691
-1.44303, -1.75688, 0.460749
-1.4214, -1.77617, 0.511885
-1.41601, -1.80388, 0.458001
-1.43044, -1.82821, 0.477609
-1.45732, -1.83933, 0.448841
-1.48717, -1.83985, 0.501098
-1.51714, -1.84116, 0.528282
-1.54472, -1.85187, 0.511399
-1.55684, -1.85781, 0.527769
-1.55684, -1.85781, 0.485488
-1.55684, -1.85781, 0.538477
-1.55684, -1.85781, 0.477463
-1.55684, -1.85781, 0.483705
-1.55684, -1.85781, 0.475269
-1.55684, -1.85781, 0.497127
-1.55684, -1.85781, 0.538031
-1.55684, -1.85781, 0.4629
-1.55684, -1.85781, 0.502575
-1.55684, -1.85781, 0.48366
-1.55684, -1.85781, 0.538134
-1.55684, -1.85781, 0.478376
-1.55684, -1.85781, 0.452153
-1.55684, -1.85781, 0.462909
-1.55684, -1.85781, 0.517736
-1.55684, -1.85781, 0.498327
-1.55684, -1.85781, 0.539855
-1.55684, -1.85781, 0.521643
-1.55684, -1.85781, 0.449144
-1.55684, -1.85781, 0.442258
-1.55684, -1.85781, 0.488472
-1.55684, -1.85781, 0.464309
-1.55684, -1.85781, 0.507945
-1.55684, -1.85781, 0.513378
-1.55684, -1.85781, 0.526819
-1.55684, -1.85781, 0.499891
-1.55684, -1.85781, 0.539389
-1.55684, -1.85781, 0.47587
-1.55684, -1.85781, 0.534905
-1.55684, -1.85781, 0.448969
-1.55684, -1.85781, 0.516795
-1.55684, -1.85781, 0.522777
-1.55684, -1.85781, 0.459815
-1.55684, -1.85781, 0.464266
-1.55684, -1.85781, 0.505031
-1.55684, -1.85781, 0.493238
-1.55684, -1.85781, 0.499351
-1.55684, -1.85781, 0.484005
-1.55684, -1.85781, 0.460092
-1.55684, -1.85781, 0.440911
-1.55684, -1.85781, 0.540039
-1.55684, -1.85781, 0.490114
-1.55684, -1.85781, 0.450068
-1.55684, -1.85781, 0.468139
-1.55684, -1.85781, 0.443158
-1.55684, -1.85781, 0.466438
-1.55684, -1.85781, 0.463448
-1.55684, -1.85781, 0.531186
-1.55684, -1.85781, 0.481068
-1.55684, -1.85781, 0.525845
-1.55684, -1.85781, 0.525002
-1.54872, -1.85793, 0.48363
-1.53872, -1.85805, 0.527495
-1.52872, -1.85817, 0.454108
-1.51872, -1.85828, 0.458891
-1.50872, -1.8584, 0.529069
-1.49872, -1.85851, 0.461625
-1.48872, -1.85863, 0.490661
-1.47872, -1.85874, 0.496192
-1.46872, -1.85886, 0.50776
-1.45873, -1.85897, 0.50813
-1.44873, -1.85909, 0.441983
-1.43873, -1.8592, 0.533819
-1.42873, -1.85932, 0.530981
-1.41873, -1.85943, 0.496731
-1.40873, -1.85955, 0.533172
-1.39873, -1.85966, 0.501334
-1.38873, -1.85978, 0.511948
-1.37873, -1.85989, 0.488747
-1.36873, -1.86001, 0.537053
-1.35873, -1.86013, 0.450698
-1.34873, -1.86024, 0.477885
-1.33873, -1.86036, 0.462554
-1.32873, -1.86047, 0.459888
-1.31873, -1.86059, 0.464339
-1.30874, -1.8607, 0.532079
-1.29874, -1.86082, 0.488865
-1.28874, -1.86093, 0.531634
-1.26511, -1.8612, 0.502099
-1.23511, -1.86155, 0.492695
-1.20619, -1.85441, 0.45466
-1.18435, -1.83536, 0.508821
-1.17867, -1.80771, 0.527124
-1.19283, -1.78323, 0.47539
-1.2196, -1.77182, 0.515401
-1.24944, -1.77095, 0.533599
-1.27938, -1.7693, 0.481276
-1.30684, -1.75826, 0.525191
-1.32421, -1.73542, 0.459733
-1.32314, -1.70729, 0.539796
-1.30355, -1.6866, 0.468051
-1.27497, -1.67976, 0.526502
-1.24502, -1.68036, 0.450646
-1.2153, -1.67674, 0.5284
-1.18984, -1.66219, 0.465079
-1.17726, -1.63668, 0.495556
-1.18442, -1.60945, 0.47071
-1.20787, -1.59282, 0.521678
-1.23729, -1.58915, 0.539395
-1.26728, -1.58918, 0.511014
-1.29628, -1.58222, 0.483627
-1.31849, -1.56353, 0.470001
-1.32487, -1.53601, 0.457886
-1.31135, -1.51119, 0.47981
-1.28482, -1.49937, 0.491469
-1.255, -1.49855, 0.500822
-1.22502, -1.49759, 0.482234
-1.19716, -1.4875, 0.504147
-1.17876, -1.46542, 0.495044
-1.17839, -1.43727, 0.45824
-1.19693, -1.41568, 0.490328
-1.2252, -1.40784, 0.533816
-1.25514, -1.40796, 0.516207
-1.28489, -1.40441, 0.487515
-1.31059, -1.3902, 0.452413
-1.32377, -1.36495, 0.505843
-1.31733, -1.33755, 0.486195
-1.29427, -1.32045, 0.534275
-1.26492, -1.31661, 0.502246
-1.23493, -1.31713, 0.503069
-1.2057, -1.31106, 0.48293
-1.18269, -1.29329, 0.474837
-1.17495, -1.26609, 0.484492
-1.1872, -1.24064, 0.531133
-1.21316, -1.22774, 0.505635
-1.24293, -1.22621, 0.537723
-1.27291, -1.22518, 0.443072
-1.30089, -1.21533, 0.442597
-1.31978, -1.1936, 0.478844
-1.32087, -1.16546, 0.477781
-1.30289, -1.14346, 0.47188
-1.27475, -1.1353, 0.495391
-1.24482, -1.13566, 0.5128
-1.21499, -1.13288, 0.536986
-1.18871, -1.11965, 0.442007
-1.17434, -1.09502, 0.536611
-1.17937, -1.06733, 0.531013
-1.20157, -1.04921, 0.526384
-1.23075, -1.04444, 0.548412
-1.26073, -1.04469, 0.507841
-1.29001, -1.03875, 0.468581
-1.31335, -1.02133, 0.468934
-1.32177, -0.9943, 0.533264
-1.31019, -0.968569, 0.501286
-1.2845, -0.955232, 0.506889
-1.25476, -0.953695, 0.499233
-1.22477, -0.953304, 0.482166
-1.19642, -0.944425, 0.516042
-1.17656, -0.923528, 0.535291
-1.17404, -0.895463, 0.500964
-1.1909, -0.872636, 0.552106
-1.21865, -0.863416, 0.519161
-1.24857, -0.863251, 0.524289
-1.27841, -0.860479, 0.475324
-1.3049, -0.847567, 0.466121
-1.31983, -0.823225, 0.535358
-1.31553, -0.795414, 0.552161
-1.29377, -0.776832, 0.456697
-1.26467, -0.771844, 0.504654
-1.2347, -0.77253, 0.509715
-1.20524, -0.767471, 0.479738
-1.18116, -0.750977, 0.475762
-1.17142, -0.724368, 0.485294
-1.18168, -0.6981, 0.533297
-1.20673, -0.683694, 0.534183
-1.23638, -0.681389, 0.473203
-1.26638, -0.680867, 0.491015
-1.29483, -0.672234, 0.517884
-1.31513, -0.651693, 0.540722
-1.31837, -0.623686, 0.496872
-1.3021, -0.600477, 0.520577
-1.27453, -0.590874, 0.473777
-1.24463, -0.590892, 0.459036
-1.21472, -0.588879, 0.531599
-1.18774, -0.576939, 0.473205
-1.17167, -0.553277, 0.523178
-1.17454, -0.525284, 0.477378
-1.19536, -0.50572, 0.482983
-1.22423, -0.499771, 0.519902
-1.25421, -0.50012, 0.513444
-1.28371, -0.4952, 0.496117
-1.30807, -0.479044, 0.568165
-1.31846, -0.452644, 0.576814
-1.30889, -0.426134, 0.559951
-1.28416, -0.411284, 0.554506
-1.25454, -0.408922, 0.545216
-1.22455, -0.408984, 0.500013
-1.19579, -0.401288, 0.515368
-1.17458, -0.38162, 0.552275
-1.16993, -0.353794, 0.542258
-1.18501, -0.329829, 0.53203
-1.21213, -0.319152, 0.534797
-1.242, -0.318581, 0.580247
-1.27193, -0.316578, 0.563497
-1.29908, -0.304929, 0.542676
-1.31567, -0.281573, 0.576584
-1.31353, -0.253512, 0.568845
-1.29319, -0.233503, 0.557187
-1.26443, -0.227293, 0.58338
-1.23446, -0.227968, 0.612543
-1.20482, -0.223896, 0.619939
-1.16814, -0.182783, 0.549603
-1.20035, -0.139932, 0.585484
-1.22985, -0.136754, 0.579886
-1.25985, -0.136626, 0.638479
-1.28869, -0.129136, 0.657422
-1.3103, -0.109825, 0.629961
-1.31565, -0.0821054, 0.619999
-1.30119, -0.0577932, 0.657547
-1.24444, -0.0462134, 0.672486
-1.21447, -0.044934, 0.613774
-1.18688, -0.0342403, 0.619002
-1.16923, -0.0116238, 0.685353
-1.16993, 0.016515, 0.690446
-1.18925, 0.0374513, 0.630093
-1.21774, 0.0446532, 0.66186
-1.2477, 0.0444245, 0.712111
-1.27737, 0.0484074, 0.661542
-1.30266, 0.0632724, 0.742613
-1.31493, 0.0889257, 0.703591
-1.30745, 0.11607, 0.717814
-1.28379, 0.13242, 0.699238
-1.25433, 0.135727, 0.713529
-1.22434, 0.135328, 0.687826
-1.19526, 0.141916, 0.662626
-1.17281, 0.160324, 0.681214
-1.16608, 0.187765, 0.691624
-1.17929, 0.212749, 0.744363
-1.20566, 0.224912, 0.787313
-1.23547, 0.226099, 0.794364
-1.26543, 0.227425, 0.815081
-1.29316, 0.237861, 0.787871
-1.3113, 0.260157, 0.756524
-1.31133, 0.288312, 0.770332
-1.29254, 0.309672, 0.720937
-1.26417, 0.317174, 0.781622
-1.23423, 0.316677, 0.762467
-1.20445, 0.31986, 0.71202
-1.17856, 0.333745, 0.732622
-1.16506, 0.358818, 0.707808
-1.17115, 0.386302, 0.750537
-1.19399, 0.403691, 0.711284
-1.22329, 0.407903, 0.782736
-1.25328, 0.407752, 0.832913
-1.28243, 0.41418, 0.844583
-1.30523, 0.432233, 0.756882
-1.31264, 0.459523, 0.812906
-1.30009, 0.484817, 0.777519
-1.27397, 0.497406, 0.729688
-1.24419, 0.498572, 0.792044
-1.2142, 0.499229, 0.774977
-1.18609, 0.50872, 0.77448
-1.16693, 0.530207, 0.762122
-1.16548, 0.558335, 0.716873
-1.18318, 0.580559, 0.746423
-1.21121, 0.589078, 0.687785
-1.24114, 0.589084, 0.754129
-1.27094, 0.592231, 0.763436
-1.29705, 0.605783, 0.744108
-1.31113, 0.630583, 0.79348
-1.30577, 0.658211, 0.702941
-1.28335, 0.676065, 0.677721
-1.25412, 0.680476, 0.750428
-1.22414, 0.679856, 0.720558
-1.19479, 0.685422, 0.662774
-1.17122, 0.702551, 0.622913
-1.16246, 0.729468, 0.632854
-1.17371, 0.755344, 0.661002
-1.19923, 0.769008, 0.67875
-1.22894, 0.770917, 0.636315
-1.25893, 0.771678, 0.676009
-1.28716, 0.780902, 0.695607
-1.30678, 0.802037, 0.692757
-1.30896, 0.830131, 0.675496
-1.29183, 0.852753, 0.593848
-1.26396, 0.861636, 0.656287
-1.23405, 0.861431, 0.592352
-1.20417, 0.863828, 0.58854
-1.17753, 0.876404, 0.554547
-1.16228, 0.900554, 0.589152
-1.18775, 0.947276, 0.631293
-1.21678, 0.952631, 0.565307
-1.24676, 0.952316, 0.6605
-1.27616, 0.957735, 0.654267
-1.30003, 0.974519, 0.546713
-1.30945, 1.00124, 0.542374
-1.29888, 1.02739, 0.523853
-1.27366, 1.04149, 0.558414
-1.24398, 1.04343, 0.563092
-1.21398, 1.04358, 0.521081
-1.18542, 1.05185, 0.537083
-1.16485, 1.07213, 0.588734
-1.16126, 1.10009, 0.554428
-1.17723, 1.12351, 0.582151
-1.20468, 1.13346, 0.583825
-1.26446, 1.1362, 0.553254
-1.29129, 1.14846, 0.533296
-1.30708, 1.17232, 0.499205
-1.30387, 1.20028, 0.563813
-1.28281, 1.21959, 0.509669
-1.25387, 1.22518, 0.555013
-1.2239, 1.22446, 0.477746
-1.19434, 1.22901, 0.56585
-1.16978, 1.24486, 0.536856
-1.15906, 1.27112, 0.481658
-1.16828, 1.29775, 0.484154
-1.19282, 1.31292, 0.522974
-1.2224, 1.31565, 0.560825
-1.2524, 1.31596, 0.474374
-1.28106, 1.324, 0.55698
-1.30204, 1.34393, 0.525575
-1.30635, 1.37181, 0.466336
-1.29098, 1.39559, 0.520124
-1.26373, 1.40594, 0.55345
-1.23386, 1.40614, 0.54646
-1.20391, 1.40777, 0.456308
-1.17661, 1.41907, 0.483783
-1.15973, 1.44222, 0.546863
-1.16151, 1.4703, 0.521174
-1.18158, 1.49057, 0.491253
-1.21027, 1.49714, 0.512214
-1.24024, 1.49684, 0.471212
-1.26983, 1.50127, 0.520915
-1.29467, 1.51679, 0.551434
-1.30602, 1.54283, 0.492764
-1.2975, 1.56968, 0.529092
-1.27329, 1.58529, 0.543364
-1.24375, 1.5881, 0.500092
-1.21375, 1.58786, 0.535087
-1.18482, 1.59498, 0.499473
-1.16297, 1.61402, 0.458934
-1.15726, 1.64167, 0.466835
-1.17141, 1.66616, 0.52621
-1.19817, 1.67759, 0.461565
-1.22801, 1.67846, 0.514601
-1.25796, 1.6801, 0.51728
-1.28541, 1.69113, 0.467798
-1.3028, 1.71396, 0.519924
-1.30175, 1.74209, 0.537934
-1.28218, 1.76279, 0.466155
-1.25361, 1.76965, 0.548592
-1.22366, 1.76905, 0.55045
-1.19394, 1.77266, 0.466972
-1.16847, 1.7872, 0.554728
-1.15586, 1.81269, 0.554847
-1.163, 1.83993, 0.513472
-1.18644, 1.85658, 0.507996
-1.21586, 1.86026, 0.532054
-1.24585, 1.86023, 0.483663
-1.27486, 1.86718, 0.494244
-1.29708, 1.88585, 0.507054
-1.30594, 1.89604, 0.483693
-1.30594, 1.89604, 0.551843
-1.30594, 1.89604, 0.501532
-1.30594, 1.89604, 0.460685
-1.30594, 1.89604, 0.521164
-1.30594, 1.89604, 0.476766
-1.30594, 1.89604, 0.489505
-1.30594, 1.89604, 0.531976
-1.30594, 1.89604, 0.538066
-1.30594, 1.89604, 0.55451
-1.30594, 1.89604, 0.541967
-1.30594, 1.89604, 0.489061
-1.30594, 1.89604, 0.523056
-1.30594, 1.89604, 0.548639
-1.30594, 1.89604, 0.494327
-1.30594, 1.89604, 0.508149
-1.30594, 1.89604, 0.552713
-1.30594, 1.89604, 0.512789
-1.30594, 1.89604, 0.473858
-1.30594, 1.89604, 0.525409
-1.30594, 1.89604, 0.521638
-1.30594, 1.89604, 0.491859
-1.30594, 1.89604, 0.490865
-1.30594, 1.89604, 0.550829
-1.30594, 1.89604, 0.521934
-1.30594, 1.89604, 0.469981
-1.30594, 1.89604, 0.520182
-1.30594, 1.89604, 0.493642
-1.30594, 1.89604, 0.50516
-1.30594, 1.89604, 0.478183
-1.30594, 1.89604, 0.507757
-1.30594, 1.89604, 0.474023
-1.30594, 1.89604, 0.546904
-1.30594, 1.89604, 0.548839
-1.30594, 1.89604, 0.546762
-1.30594, 1.89604, 0.51798
-1.30594, 1.89604, 0.552712
-1.30594, 1.89604, 0.48681
-1.30594, 1.89604, 0.531239
-1.29782, 1.89618, 0.51287
-1.28782, 1.89632, 0.492982
-1.27782, 1.89646, 0.533753
-1.26782, 1.89659, 0.51452
-1.25782, 1.89673, 0.487915
-1.24782, 1.89687, 0.512522
-1.23782, 1.897, 0.523839
-1.22782, 1.89714, 0.545246
-1.21782, 1.89728, 0.466541
-1.20783, 1.89741, 0.490538
-1.19783, 1.89755, 0.4788
-1.18783, 1.89769, 0.493296
-1.17783, 1.89782, 0.459846
-1.16783, 1.89796, 0.490413
-1.15783, 1.8981, 0.513211
-1.14783, 1.89823, 0.464842
-1.13783, 1.89837, 0.477022
-1.12783, 1.89851, 0.549977
-1.11783, 1.89864, 0.506401
-1.10783, 1.89878, 0.508161
-1.09784, 1.89892, 0.491651
-1.08784, 1.89905, 0.50459
-1.07784, 1.89919, 0.487094
-1.06784, 1.89933, 0.48126
-1.05784, 1.89946, 0.479621
-1.04784, 1.8996, 0.53894
-1.03784, 1.89974, 0.458291
-1.01422, 1.90006, 0.51106
-0.984221, 1.90047, 0.481777
-0.95528, 1.89339, 0.548894
-0.9334, 1.87439, 0.523476
-0.927657, 1.84675, 0.466974
-0.94177, 1.82224, 0.51844
-0.968509, 1.81077, 0.52188
-0.99835, 1.80984, 0.541038
-1.02829, 1.80812, 0.497803
-1.05572, 1.79702, 0.461901
-1.07304, 1.77415, 0.54497
-1.07191, 1.74602, 0.459686
-1.05228, 1.72538, 0.475502
-1.02369, 1.7186, 0.523543
-0.993739, 1.71926, 0.460391
-0.96401, 1.71571, 0.536219
-0.938519, 1.7012, 0.522514
-0.925881, 1.67573, 0.522504
-0.932982, 1.64848, 0.50417
-0.956402, 1.6318, 0.505207
-0.985809, 1.62807, 0.498844
-1.01581, 1.62803, 0.50546
-1.04479, 1.62101, 0.495262
-1.06696, 1.60227, 0.463992
-1.07328, 1.57473, 0.48963
-1.0597, 1.54995, 0.522991
-1.03315, 1.53818, 0.531593
-1.00333, 1.53743, 0.474542
-0.973346, 1.53654, 0.513043
-0.945467, 1.5265, 0.541288
-0.927014, 1.50446, 0.541196
-0.92659, 1.47631, 0.469663
-0.945076, 1.45469, 0.514006
-0.973332, 1.44678, 0.489262
-1.00328, 1.44684, 0.510781
-1.03301, 1.44322, 0.477394
-1.05869, 1.42896, 0.487101
-1.07181, 1.40368, 0.50709
-1.06531, 1.37629, 0.471793
-1.04221, 1.35925, 0.547852
-1.01285, 1.35547, 0.531266
-0.982867, 1.35605, 0.478766
-0.95363, 1.35005, 0.545187
-0.930578, 1.33232, 0.493041
-0.922777, 1.30514, 0.462851
-0.934972, 1.27967, 0.51584
-0.960909, 1.26671, 0.460676
-0.990668, 1.26511, 0.45863
-1.02065, 1.26402, 0.467125
-1.04861, 1.25411, 0.536254
-1.06745, 1.23234, 0.530132
-1.06848, 1.2042, 0.534501
-1.05045, 1.18224, 0.543557
-1.0223, 1.17413, 0.480151
-0.992371, 1.17456, 0.459369
-0.962529, 1.17185, 0.520232
-0.936226, 1.15867, 0.516193
-0.921799, 1.13407, 0.531358
-0.926771, 1.10637, 0.489264
-0.948935, 1.0882, 0.502927
-0.978098, 1.08337, 0.513908
-1.00809, 1.08355, 0.581957
-1.03735, 1.07756, 0.483439
-1.06066, 1.06008, 0.509433
-1.06901, 1.03304, 0.53731
-1.05738, 1.00733, 0.564764
-1.03166, 0.994048, 0.506319
-1.00192, 0.992575, 0.491113
-0.971925, 0.992248, 0.519647
-0.943563, 0.983429, 0.527518
-0.92365, 0.962575, 0.534045
-0.921071, 0.934516, 0.538175
-0.937882, 0.911653, 0.551059
-0.965616, 0.902373, 0.56194
-0.995531, 0.902144, 0.616154
-1.05183, 0.88634, 0.623577
-1.06671, 0.861965, 0.596311
-1.06235, 0.834164, 0.538262
-1.04055, 0.815628, 0.53426
-1.01144, 0.810703, 0.529862
-0.981468, 0.811453, 0.585987
-0.951995, 0.806457, 0.529615
-0.927888, 0.790015, 0.584835
-0.918091, 0.763426, 0.560264
-0.928291, 0.737138, 0.595486
-0.953308, 0.722677, 0.633531
-0.982956, 0.720309, 0.566172
-1.01295, 0.719722, 0.586586
-1.04139, 0.711029, 0.587924
-1.06164, 0.690444, 0.655512
-1.06482, 0.66243, 0.595973
-1.0485, 0.639256, 0.655552
-1.02091, 0.629712, 0.658844
-0.991013, 0.629795, 0.645159
-0.961093, 0.627846, 0.565156
-0.934086, 0.615963, 0.633099
-0.920782, 0.564336, 0.616213
-0.941562, 0.544728, 0.5821
